"Gene_ID","Gene_Symbol","SRR9943833","SRR9943834","SRR9943835","SRR9943836","SRR9943837","SRR9943838","SRR28475464","SRR28475465","SRR28475466","SRR28475467","SRR28475468","SRR28475469"
"ENSOMYG00000061800","",0.032572,0.413532,0.031415,0.475758,0.179954,0.074265,0,0,0.043911,0.016199,0,0.036737
"ENSOMYG00000061809","",0.319993,1.588427,0.495511,0.709837,1.356039,4.379159,0,0.191022,0.034384,0,0.780386,0.325136
"ENSOMYG00000061811","",0.463053,1.044216,0,0.329497,0.619927,0,0.55421,0,0.485766,0.147789,0,0
"ENSOMYG00000061818","SNORD31",1.5,7.2249,0,0.5,8.493243,13.966401,0.445946,0,0.337838,0,0,0
"ENSOMYG00000061825","U5",0.05641,1.126503,1.666672,2.078638,0.188034,0.118078,0,0,0,0,0,0
"ENSOMYG00000061830","bcas2",11.927531,16.497427,12.144082,9.463121,7.469983,8.516295,9.882719,9.840052,13.621355,8.599056,9.143654,7.418954
"ENSOMYG00000061831","zp3c",0.440652,2.120858,0.721002,0,0.42629,0,0,0.085637,0,0,0.120325,0
"ENSOMYG00000061838","",2.013878,1.822724,2.157883,0.394594,0.311564,0.913577,0,0,0,0,0,0
"ENSOMYG00000061839","",5.835006,9.086957,6.22408,15.072464,19.211817,15.341136,7.790412,10.599777,9.380157,6.489409,6.523969,4.150502
"ENSOMYG00000061841","",1.06669,2.805289,1.735967,4.39599,0.845466,0.512102,0.192808,0,0.05032,0.346945,0.015835,0.579745
"ENSOMYG00000061842","",25.611452,42.518791,20.555351,19.32312,23.941313,134.64978,28.061506,34.474159,78.600868,38.424744,31.709501,30.67293
"ENSOMYG00000061843","",0.128766,0.137072,0,0.064976,0.080107,0.098798,0.266579,0.301291,0.127281,0,0.125946,0.043614
"ENSOMYG00000061848","ssu72",37.303368,68.307648,55.155251,232.25914,281.404205,301.014618,122.240295,114.859871,157.246292,24.156393,26.359304,22.996861
"ENSOMYG00000061851","",0.998917,1.181504,1.246724,1.154888,0.747165,0.658508,0.176263,0.056182,0.225848,0.177052,0.080069,0.078536
"ENSOMYG00000061853","",2.372221,2.397439,0.793061,1.774071,1.241145,0.405078,0,0.78635,0.058851,0,0.118683,0.101873
"ENSOMYG00000061858","",3.325926,8.266666,0,10.855556,4.244444,4.366667,1.651852,0,5.437037,1.703704,3.553704,2.088889
"ENSOMYG00000061860","",0.658193,0.802356,0.610992,0.411112,0.508049,0.391688,0,0,0,0.043767,0.024934,0
"ENSOMYG00000061862","",0.443036,0.123068,3.537322,1.373702,0.388696,0,0,0,0,0,0,0
"ENSOMYG00000061865","",1.489281,1.109431,1.362446,0.178041,0.554006,1.035609,0.339501,0.173095,0.335113,0,0.224463,0.198153
"ENSOMYG00000061866","",1.518626,1.465358,0.215134,0.535832,0.198664,0.259644,0.059405,0,0.004554,0.029703,0.383895,0.099405
"ENSOMYG00000061867","",7.382328,1.643405,0,0,0.363497,0.385481,0,0,0,0,0,0.654397
"ENSOMYG00000061869","ATP6V0E1",135.355652,152.679245,149.592178,112.099159,94.513969,122.625702,34.103352,49.851387,62.814247,51.886871,57.993015,65.255585
"ENSOMYG00000061870","pag1",4.608373,4.27543,3.254108,4.018779,3.602428,4.749686,0.690141,0.906886,0.225352,0,0.273474,0
"ENSOMYG00000061872","",0.546216,1.330625,0.795417,1.031299,0.190944,0.76055,0.022406,0.011429,0.082022,0.046082,0.068972,0.014838
"ENSOMYG00000061874","CDC42SE1",15.237443,15.776256,18.068493,25.871384,10.146119,26.041096,25.401827,20.552511,24.127853,8.958904,15.899544,5.118721
"ENSOMYG00000061876","",1.097087,4.15534,1.941748,0,0.394822,0,0,0,0,0.304207,1.417476,0
"ENSOMYG00000061877","",0.898024,0.750744,1.281916,0.998172,1.546555,0.683418,1.187323,1.216089,1.9272,0.053215,0,0.168545
"ENSOMYG00000061879","",1.7851,1.832863,1.101166,1.146225,0.916451,2.084164,0,0,0.191811,0,0.222436,0
"ENSOMYG00000061881","",6.217662,4.73269,3.795925,12.608121,24.604044,8.348275,0,0.243821,0,0.041948,0,1.258049
"ENSOMYG00000061883","5_8S_rRNA",11.042208,14.159091,13.987013,10.795455,10.724026,13.012987,0.29619,0,0.175426,0.181819,0,0
"ENSOMYG00000061884","",0.191282,0.472353,0.597802,0.068303,0,0.105544,0.246297,0,0.41989,0,0.288238,0.250105
"ENSOMYG00000061887","",1.839007,3.050713,1.868507,1.917186,1.94522,3.673531,0.057111,0.030879,0,0,0.008017,0.015611
"ENSOMYG00000061888","fgl2a",40.700172,58.070938,57.277538,95.579727,65.153023,110.805397,45.449635,41.160309,62.019718,21.066652,24.320402,20.574797
"ENSOMYG00000061894","",0.670426,1.35094,0.703067,1.766735,0.542501,1.321115,0.283012,0.465269,0.32913,0.163007,0,0.197329
