"Gene_ID","Gene_Symbol","SRR27553658","SRR27553659","SRR27553660","SRR27553661","SRR27553662","SRR27553663","SRR27553664","SRR27553665","SRR27553666","SRR25482874","SRR25482875","SRR25482876","SRR25482877","SRR25482878","SRR25482879","SRR25482880","SRR25482881"
"ENSOMYG00000066224","",0.483302,0.559475,0.812758,0.906191,1.605628,0.336961,1.355722,0.671295,0.560225,1.039024,0.819887,1.359099,1.594747,1.261163,0.429644,0.476173,0.523077
"ENSOMYG00000066226","",0.019118,0.289215,0.258337,0.233333,0.189122,0.035294,0.329412,0.374755,0.165001,0.444417,0.294999,0.69505,1.363726,0.490687,0.702202,0.530642,0.102352
"ENSOMYG00000066234","",0.912681,0.564412,0.53124,0.966506,0.468116,0.504267,1.152496,0.823359,0.565506,0.304267,0.428261,0.839372,0.585024,1.098068,0.441787,0.462399,0.439533
"ENSOMYG00000066235","",1.477109,1.076183,1.730769,1.994811,1.714393,1.330661,1.740242,2.419803,1.287669,0.407433,0.827517,2.801639,1.946115,2.31963,1.305281,1.161259,1.152379
"ENSOMYG00000066237","",0.097818,0,0.029762,0.029762,0,0.059524,0.056151,0.214284,0.059524,0.107539,0.088492,0.308266,0.31885,0.398214,0.100198,0.217064,0.222766
"ENSOMYG00000066238","",0.283717,0.173378,0,0.08959,0.037142,0.010881,0.245921,0.021763,0.046911,0.032644,0.137976,0.06507,0.092492,0.108814,0.032209,0.068916,0.015597
"ENSOMYG00000066240","rbm18",0,0.500942,2.85499,1.333333,0.610169,0,1.082862,0.755179,0.600753,0,0.632768,2.913371,2.811676,3.864407,0,0.666667,1.071563
"ENSOMYG00000066241","",0,0.708333,2.937439,1.177083,0.500931,1.240747,1.805556,0.944444,0.340278,0.912521,1.185259,7.742269,5.123739,2.540969,5.745931,1.58334,3.85651
"ENSOMYG00000066247","",0.01538,0.013999,0,0.018832,0.009416,0.065474,0.098242,0.028249,0,0.154051,0.104207,0.403565,0.431012,0.308895,0.120404,0.073194,0.026051
"ENSOMYG00000066260","",0.692149,1.259297,7.954718,0.068871,74.944214,0.594697,3.978995,65.021523,71.022385,2670.260254,2696.920166,2598.586914,3060.933594,2892.858887,2706.742188,2391.815186,2124.495117
"ENSOMYG00000066263","",5.444876,5.788662,3.764604,3.782786,2.864196,3.426069,5.984301,4.651466,10.431539,32.145443,20.547077,16.654127,29.493877,27.078974,12.532063,145.980103,73.988304
"ENSOMYG00000066264","",0.081264,0.118697,0.093601,0.121916,0.030651,0.084214,0.182937,0.07157,0.151571,0.241113,0.233565,0.5285,0.552026,0.697929,0.080383,0.155864,0.171724
"ENSOMYG00000066265","",0.025381,0.025381,0.024196,0,0.106747,0.009814,0.029272,0,0.01269,0.069712,0.046446,0.382933,0.340695,0.3764,0.063367,0.003892,0.0956
"ENSOMYG00000066267","",0,0,0,0.008305,0.066897,0,0.018454,0,0,0.023185,0.011073,0.103729,0.129325,0.343836,0.037486,0.049136,0.025895
"ENSOMYG00000066268","",0,0.096934,0.029674,0.083877,0,0.056973,0.029476,0.096341,0.080861,0.057369,0,0.122816,0.037092,0.316518,0.188593,0,0.07814
"ENSOMYG00000066276","",0,0.361836,0.066007,0.234924,0.322232,0,0.475848,0.180918,0.061206,0.354635,0.719172,0.39874,0.707171,0.873087,0.092109,0.283528,0.088809
"ENSOMYG00000066277","ppp1r14ab",0.932248,0.113172,0.857684,0.11355,0.501136,0.539743,0.594625,0.52271,0.982967,11.561696,9.69682,16.725586,19.836298,23.495836,10.603331,9.688494,8.732779
"ENSOMYG00000066278","",0,0.162708,0,0.06825,0,0,0,0,0.12285,0,0.061425,0.539559,0.38998,1.580203,0.187687,0.089271,0.096861
"ENSOMYG00000066280","",0.029674,0.022156,0.042137,0,0.046489,0,0.113353,0.074975,0.100099,0.080316,0,0.292384,0.150346,0.084273,0.091593,0.032839,0
"ENSOMYG00000066282","",0.058479,0.019493,0.038596,0.02859,0.075048,0.017284,0,0.036257,0.030864,0.182219,0.035932,0.430354,0.523908,0.902407,0.180768,0.038856,0.306305
"ENSOMYG00000066284","",0,0.045125,0,0.029674,0.065282,0.232838,0.152093,0.157467,0.029674,0.229672,0.263501,0.199208,0.276361,0.585858,0.117706,0,0.047082
"ENSOMYG00000066289","",0.02518,0.027436,0.00981,0.101504,0.005657,0.00981,0.055592,0.05968,0.019522,0.07312,0.097581,0.434453,0.358582,0.427532,0.106836,0.05932,0.051472
"ENSOMYG00000066296","cdc25d",6.669729,3.277419,4.714211,1.94955,2.333912,1.855281,1.046657,1.160459,1.266678,10.372133,7.845379,3.53049,8.072446,6.720813,3.373527,2.724809,2.45483
"ENSOMYG00000066307","",0.220195,0.368311,0,0.177476,0.076343,0.376266,0.121959,0.217038,0.045294,0.133731,0,0.376785,0.510778,1.049212,0.056866,0.175483,0.695098
"ENSOMYG00000066308","",13,15.65641,14.584616,7.494872,7.524359,4.815384,11.81282,7.576923,7.305128,0.702564,1.769231,4.071795,3.069231,3.546154,1.65641,2.789744,0.797436
"ENSOMYG00000066318","",0.088471,0.0801,0.145013,0.092013,0.012331,0.084361,0.032769,0.045125,0.05223,0.049837,0.128623,0.144512,0.198736,0.177963,0.135422,0.025012,0.069674
"ENSOMYG00000066328","",10.996786,12.198067,9.711168,7.261319,6.492136,9.141097,13.963732,10.942875,24.596567,69.344803,45.007996,56.976498,72.231621,60.878551,29.837559,338.172821,177.675156
"ENSOMYG00000066333","aspdh",0,0,0,0,0.16661,0,0.098316,0,0,0.357973,1.127782,0.442095,0.729202,1.310544,1.73403,2.203818,1.639911
"ENSOMYG00000066338","",1.272727,1.944056,1.675991,1.540793,1.403263,1.538462,1.731935,1.482517,1.331002,1,1.221445,2.937063,1.559441,2.762238,1.226107,0.559441,0.370629
"ENSOMYG00000066339","",0,0.061723,0.121663,0.029675,0.038368,0.029675,0.029673,0.123643,0,0,0.082295,0.199591,0.127781,0.01464,0.042139,0.297395,0.232954
"ENSOMYG00000066340","",0.246305,0.048604,0,0,0,0,0.244663,0.214286,0.039902,0.04647,0.156814,0.566174,0.222468,0.527203,0.049261,0,0.113684
"ENSOMYG00000066344","",0,0.105735,0.277329,0,0,0.053764,0.650895,0.16129,0.083512,0.060484,0.257528,0.506451,0.63889,0.179032,0.313172,0.349104,0.206451
"ENSOMYG00000066345","",0.204545,0,0,0,0.393695,0,0,0.434751,0,2.221408,2.368035,7.485337,7.629032,8.629766,3.51393,2.255132,2.508798
"ENSOMYG00000066348","nacc1b",1.311942,0.929243,1.304419,0.940056,1.597555,0.989657,2.024683,1.183474,0.836859,3.407851,2.907616,8.909849,7.803361,8.64222,3.863658,3.886695,2.767865
"ENSOMYG00000066350","",14.734056,9.152226,14.431448,7.901926,14.137243,9.761131,13.359807,11.88207,5.684717,7.913959,5.322592,9.673887,6.580024,10.111914,4.463297,8.561974,3.052948
"ENSOMYG00000066355","",0,0,0.087971,0.017953,0.137313,0,0.101735,0,0.074207,0.077259,0.091801,0.099524,0.021545,0.104623,0.145062,0.144185,0.014845
"ENSOMYG00000066362","",0,0,0.147929,0.057206,0.040227,0.06665,0.088736,0.218905,0.088736,0.13235,0.147929,0.213608,0.248925,0.308487,0.045956,0.096449,0.185897
"ENSOMYG00000066366","",6.786412,6.3869,5.923515,6.13751,8.447111,7.022783,10.100895,10.780309,8.030513,0.259561,0,1.358015,1.200163,0.21074,0.399512,0,0.931652
"ENSOMYG00000066367","",3.042464,3.359558,3.341857,3.27784,2.141011,1.945488,4.749958,3.944642,2.165009,0.323789,0.46933,1.508601,2.145994,2.788932,0.650407,1.226573,0.423155
"ENSOMYG00000066369","",0.342235,0.078007,0.152211,0.061553,0.174631,0.029499,0.107571,0.144148,0.157325,0.130383,0.021239,0.408753,0.264504,0.188053,0,0.132349,0.058211
"ENSOMYG00000066372","",0.19588,0.167195,0.700215,0.386716,0.357572,0.291208,0.553059,0.5288,0.267012,0.893117,2.016656,3.37451,2.731923,2.182632,1.595512,1.74448,1.891592
"ENSOMYG00000066378","",0,0,0.070175,0,0.760234,0.087719,0,0,0,29.710526,32.248539,50.374268,32.783627,50.078949,28.192982,29.599415,21.488304
"ENSOMYG00000066380","",0.032247,0.036795,0.026706,0.029476,0.292977,0.029674,0.029674,0.116914,0.059347,0.576031,1.150139,0.820627,1.700002,0.743228,1.349025,0.926612,0.975658
"ENSOMYG00000066382","",0,0.077172,0,0.03463,0,0,0,0.019196,0.03061,0.058366,0,0.303767,0.218678,0.197634,0.155642,0,0.119585
"ENSOMYG00000066390","",0.369224,0.080964,0,0.028264,0.038561,0,0.223082,0.055421,0.159993,0.204454,0,0.79296,0.340051,1.315611,0.033647,0.063602,0.035365
"ENSOMYG00000066391","",7.461864,6.317049,5.821037,5.001495,4.273679,7.087737,6.054337,7.908525,4.046361,15.188684,13.56007,21.395813,28.650923,35.62941,11.637712,15.412762,8.52343
"ENSOMYG00000066392","",0.296749,0,0.032301,0.302687,0,0.103655,0.038036,0,0.165601,0,0.020141,0.258148,0.222103,0.643922,0.005466,0.15501,0
"ENSOMYG00000066394","",0.081886,0.140056,0.207096,0.177404,0.028011,0.049113,0.963962,0.622922,0.203081,0.241646,0.12493,1.12119,1.333427,1.016239,0.25509,0.269889,0.238796
"ENSOMYG00000066397","5_8S_rRNA",0.129363,0,0,0,0,0.129363,0.192751,0.159116,0,31.101868,43.989651,32.327923,42.506496,47.762985,34.27425,64.743507,50.137985
"ENSOMYG00000066408","",0,0.083877,0.14995,0.078932,0.029675,0.02908,0.059347,0.287043,0.075371,0.036006,0.079327,0.209397,0.584093,0.173688,0.058542,0,0.114144
"ENSOMYG00000066414","",0.111765,0.197276,0.066073,0.117464,0.065288,0.058817,0,0.031767,0.059601,0.147059,0.021197,0,0.467199,0.786497,0.492157,0.10136,0.286275
"ENSOMYG00000066415","",0,0.105337,0.080527,0.292603,0.250934,0.046934,0.137992,0,0.140449,0.071161,0,0,0.44382,0,0.290262,0.198782,0.096208
"ENSOMYG00000066418","",0.342546,0.097254,0.209803,0.037451,0.080392,0.410375,0.155359,0.264705,0.082108,0.429985,0.118434,0.298889,0.822209,0.669704,0.197649,0.07549,0.131322
"ENSOMYG00000066421","",5.069958,4.722318,6.227034,4.591587,4.050511,4.296727,4.237064,9.009019,4.30689,1.125768,1.36048,3.601164,1.989968,2.002904,0.839757,1.345829,1.380148
"ENSOMYG00000066423","",5.198803,6.346573,5.505202,3.549761,4.039997,4.350522,6.880675,5.536293,11.557674,36.266766,22.98139,18.044476,37.946934,31.580635,13.779695,165.220078,86.729858
"ENSOMYG00000066424","",3.691417,2.543394,3,3.32594,5.418997,5.288332,6.594985,5.291224,2.733848,1.416586,3.641755,8.342815,8.355834,12.075217,3.726615,2.076663,3.200096
"ENSOMYG00000066425","",0.180416,0.142234,0.135706,0.029674,0.15905,0.175074,0.051632,0.139663,0.217408,0.058556,0.279525,0.394066,0.22172,0.097922,0.050841,0,0.054402
"ENSOMYG00000066428","nudcd2",0.181618,1.867602,0.161996,0.546987,0.163686,0.155881,0.14289,1.26859,0.159357,0.281894,0.101891,1.719652,0.238143,0.245376,0.055696,0.103566,0.157774
"ENSOMYG00000066429","",0,0,0.537148,0,0.131072,0.281358,0.176463,0.073039,0.26587,0,0,0.151944,0.217646,0.506252,0.135295,0.113725,0.220264
"ENSOMYG00000066435","",0.094955,0.029674,0.107813,0.205736,0.102473,0.105044,0.178041,0.196042,0.269041,0.09634,0.349886,0.85554,0.307617,0.46291,0.055061,0.243327,0.343823
"ENSOMYG00000066437","",0.225255,0,0.150348,0,0.397539,0.051364,0.329588,0.048689,0.218834,0,0,0.055645,0.52916,0.159979,0,0,0
"ENSOMYG00000066438","",0.075172,0,0,0,0.273253,0,0.020412,0.024527,0,0.123457,0.26173,0.122634,0.75103,0.750868,0.048834,0.024691,0.020741
"ENSOMYG00000066442","",0.916517,0.162492,0.170921,0.625488,0.759741,0,0.294797,0.229236,0.400816,0.152109,0.527137,2.071825,1.606864,0.760693,1.023533,0.533919,0.16026
"ENSOMYG00000066444","",0.111968,0,0.029674,0.029674,0.084273,0.029674,0.085658,0,0.148368,0.107814,0.08358,0.311179,0.140653,0.162809,0.040554,0.025915,0
"ENSOMYG00000066446","",0,0.029326,0.029326,0,0.012121,0.078983,0.207819,0,0.103226,0.392965,0.09609,0.104587,0.114954,0.344869,0.020137,0,0.02913
"ENSOMYG00000066450","",0.147929,0.00217,0.081262,0.123323,0.034122,0,0.087574,0,0.043787,0.107988,0.053452,0.735207,0.326036,0.382643,0.142011,0.243589,0
"ENSOMYG00000066451","5_8S_rRNA",0.175325,0,0,0,0,0,0,0,0.08052,8.994825,12.019227,9.010552,11.353085,13.908279,10.685341,18.454546,14.028004
"ENSOMYG00000066455","",0.239636,0,0.135155,0.303858,0.08531,0.124371,0.333094,0.177091,0.330458,0.115744,0.286125,0.364726,0.284208,1.055596,0.446681,0.680086,0.644381
"ENSOMYG00000066458","",0.075396,0.055159,0,0.011111,0,0.059127,0.120908,0.081548,0.057738,0.029365,0.237698,0.177182,0.481993,0.317861,0.200769,0.059524,0.130357
"ENSOMYG00000066459","mcu",14.010989,5.021978,11.56385,6.904699,5.862069,8.329102,9.899583,10.527662,8.821902,0.088291,0,0.319439,0.408109,0.615764,0,0,0
"ENSOMYG00000066461","rac3a",2.295026,2.001715,3.953688,2.534305,2.899657,3.528302,3.480274,4.028731,3.482847,3.01801,0.256432,1.409949,1.198113,4.188679,2.283019,1.328473,0.704974
"ENSOMYG00000066463","",0.982176,1.401387,1.301956,0.764944,0.83871,0.978566,1.472969,1.162718,2.026018,16.163673,8.574397,57.745953,91.396271,46.217911,3.970344,72.716461,47.915211
"ENSOMYG00000066471","",0,0.02451,0,0.059232,0,0.012255,0.024265,0,0.012255,0.145425,0.048856,1.141893,1.19032,0.448922,0.304987,0.067973,0.149295
"ENSOMYG00000066473","tmem263",3.201635,0.762943,3.256131,0.479564,1.119891,3.841962,4.087193,0.485014,2.504087,0,1.629428,1.667575,4.12534,1.637602,0.626703,4.771128,1.250681
"ENSOMYG00000066475","",0,0.031465,0,0,0,0,0,0,0.055638,4.162733,6.451898,8.095389,6.657489,8.365066,6.817242,8.917243,7.123856
"ENSOMYG00000066477","",0,0.054388,0,0,0,0,0.059333,0.290859,0.03382,0.089026,0.029475,0.073001,0.591637,0.467548,0,0.029271,0
"ENSOMYG00000066479","",0.412151,0,0.376847,0.448276,1.393268,1.211823,0.722496,0.275041,0.532841,0,0.468801,0.474548,0,0.803777,0,0,0
"ENSOMYG00000066484","SNORD10",0.524476,0.685315,0,0.398601,0,0.433566,0.629371,0.398601,0,23.606972,50.076923,5.573427,5.020979,8.72028,44.614182,52.013985,42.531467
"ENSOMYG00000066485","",0.256209,0.143359,0.2473,0.472192,0.237041,0.229752,0.333423,0.403888,0.103942,3.456264,2.641739,4.485151,8.36474,5.87689,4.553456,0,2.986501
"ENSOMYG00000066490","",0.507553,0,0.413897,0.420947,0.78852,0,0,0.605237,0,20.219536,20.937563,31.93857,24.328299,40.840885,21.468279,21.400806,17.585096
"ENSOMYG00000066492","",0,0,0.939263,0.097902,0,0.346542,1.141029,0.208755,0.166329,0,0.358962,0.181495,1.155011,0.086092,1.408832,0.150117,0.315851
"ENSOMYG00000066494","",0,0.031914,0.050017,0,0.020768,0,0.014123,0,0.039391,0.134441,0.031153,0.43041,0.469199,0.199653,0.196217,0.05732,0.083938
"ENSOMYG00000066495","",0.029499,0.029499,0.073746,0.013766,0.054081,0.058801,0.049164,0.059194,0.109636,0.231513,0.166863,0.457474,0.328287,0.706834,0.237758,0.063127,0.295576
"ENSOMYG00000066496","",4.299655,5.331806,4.639524,3.533362,3.114429,4.040966,6.41627,5.294891,7.503522,219.144852,80.509254,1722.091064,2387.993896,931.328857,39.608418,1057.146851,714.817261
"ENSOMYG00000066500","",0.048966,0.065216,0.02539,0.012622,0.084875,0.064925,0.089772,0.021491,0.070729,0.029017,0.021763,0.032499,0.300883,0.229271,0.065071,0.08132,0.051433
"ENSOMYG00000066516","",36.194138,23.388647,37.36969,26.131029,26.00972,34.355831,40.961414,36.476421,40.814255,10.646869,7.786537,13.365371,19.008999,20.072714,10.782217,15.650648,6.208423
"ENSOMYG00000066518","",0,0.025753,0.022443,0.013459,0.012394,0.051323,0,0.022426,0,0.082589,0.141768,0.563706,0.664073,0.587102,0.18974,0.546655,0
"ENSOMYG00000066531","",0.695437,0.338973,0.19453,0.050945,0.257616,0.233616,0.102239,0.333037,0,0.252737,0.11005,0.28524,0.547662,0.261559,0,0.29519,0.04199
"ENSOMYG00000066533","",3.356164,5,7.60274,2.027397,0.890411,0.657534,4,4.30137,0.726027,8.273973,10.671233,14.356164,18.945206,16.794521,1.260274,7.136986,6.479452
"ENSOMYG00000066534","",0,0,0.077904,0,0.034389,0.024757,0.025349,0.044275,0.040389,0.071483,0.143642,0.383695,0.369885,0.458079,0.036924,0,0.033207
"ENSOMYG00000066541","",0.043253,0.030277,0.148473,0.017589,0.064475,0.034027,0,0.033929,0,0.143571,0.117062,0.169171,0.336093,0.423502,0.129615,0.113841,0.155133
"ENSOMYG00000066542","",0.201548,0.039565,0.237092,0.037092,0.132047,0.037092,0.113551,0.146142,0.1227,0.044313,0.273789,0.159643,0.405737,0.881879,0,0.05915,0.093472
"ENSOMYG00000066547","",0.106667,0,0,0,1.133333,0.08,1.293333,0.693333,0,0,1.573333,6.613333,14.293333,5.833333,0.42,0.82,1.206667
"ENSOMYG00000066559","",0.363177,0,0.554628,0.490642,0.340415,0.709661,1.009863,0,0.186141,0.723065,0.579666,1.025291,1.025797,2.183359,0.564492,1.155286,0.678806
"ENSOMYG00000066563","WDFY4",0.741339,0.584077,1.376209,0.568679,0.628861,0.803305,1.097831,0.853159,0.738851,1.883579,1.737677,4.551732,5.276265,5.624683,2.505399,2.72228,1.778331
"ENSOMYG00000066567","wbp1",6.465206,7.673203,8.354479,6.402922,7.272972,6.409073,7.193772,6.865052,4.43291,2.629373,3.966551,6.900807,6.72203,10.319877,3.07228,4.465975,3.712034
"ENSOMYG00000066568","",0.029155,0,0.028572,0,0.014577,0,0,0.060739,0,0.137026,0,0.323449,0.111855,0.239748,0.181439,0.017493,0.172886
"ENSOMYG00000066569","",0.11201,0.069062,0.026896,0.110454,0.016891,0.025636,0.03498,0.063132,0.061575,0.128062,0.035939,0.63948,0.362838,0.630481,0.110423,0.159271,0.22444
"ENSOMYG00000066578","SNORA79",1.708333,2.618056,3.661675,0.493056,1.159722,0.930556,3.104167,0.833333,1.486111,4.611111,10.805555,2.1875,1.743056,3.298611,13.784722,20.177084,4.958333
"ENSOMYG00000066581","",6.236738,7.452255,5.586519,4.543313,4.199617,5.250004,9.156984,6.868941,14.587132,45.172684,29.1173,28.193621,48.161285,39.407894,18.468153,205.416626,109.187935
"ENSOMYG00000066585","",0.044511,0.029674,0.00455,0.029674,0.04095,0.029674,0.059347,0.070228,0,0,0,0.155094,0.204154,0.293373,0.048863,0.102868,0
"ENSOMYG00000066593","",0.024715,0.044081,0.037798,0.076376,0,0.040602,0.080998,0.061111,0.030997,0.056853,0,0.401731,0.364775,0.456051,0.109138,0.205093,0.089565
"ENSOMYG00000066596","",0,0,0.02692,0,0,0,0,0.01328,0,0.282675,0.80912,3.543677,3.369246,6.937551,0.986555,0.665146,0.111998
"ENSOMYG00000066597","",0.054695,0.061501,0,0,0.045962,0.059094,0.142482,0.063398,0.055811,0.057474,0.098052,0.022587,0.396715,0.103305,0.117663,0,0
"ENSOMYG00000066599","",0.029325,0.025781,0.004232,0.01476,0.045854,0.047232,0.034294,0.01476,0.067998,0.167297,0.168202,1.250097,0.990318,1.417849,0.179857,0.189621,0.174524
"ENSOMYG00000066602","",0.017301,0.017301,0,0,0.008651,0.017301,0.086505,0,0,0,0.01609,0.099943,0.025432,0.119416,0,0.034025,0
"ENSOMYG00000066606","",1.544286,2.367501,1.998192,1.265259,1.41889,1.642349,2.466504,2.16595,3.667234,99.846107,39.230812,601.681091,905.301575,389.20993,23.756514,452.119934,304.120209
"ENSOMYG00000066607","",0.631836,0.775553,1.09375,0.210286,0.40153,0.472005,1.173554,0.969453,0.273438,0.479492,0.384277,1.316569,0.671387,1.376709,0.35498,0.505697,0.297363
"ENSOMYG00000066611","",0.109792,0.118496,0.244312,0.059347,0.063304,0.034421,0.237388,0.215133,0.124629,0.010089,0.229278,0.852198,0.688625,0.835312,0.653118,0.197494,0.22331
"ENSOMYG00000066615","",0.046619,0.037987,0.047484,0.031761,0.019497,0,0.029872,0.018869,0.035471,0.01239,0.170191,0.102264,0.222234,0.27711,0.146856,0.087275,0.03522
"ENSOMYG00000066619","",3.49526,3.259106,3.52233,3.475092,2.32722,1.810004,2.991181,3.207454,3.795409,1.566841,1.247229,4.255013,2.759606,3.657435,1.7847,2.373961,2.3994
"ENSOMYG00000066625","",0.198131,0,0.324766,0,0,0.125701,0.012617,0.101869,0.192991,0.370093,0.034579,1.614014,0.341434,0.788978,0.901869,0.124299,0.103271
"ENSOMYG00000066626","asip2b",3.511881,1.574257,2.10198,1.551485,1.532673,1.877228,3.540594,3.909901,1.810891,0,0,1.208911,0.641584,0.941584,0,0.861386,0.665347
"ENSOMYG00000066629","",4.321849,5.190162,7.024116,4.284837,2.645675,6.01141,6.656382,6.597341,4.231531,1.94782,0.659126,3.57018,1.789717,1.8144,1.415596,0.872664,0.587918
"ENSOMYG00000066632","",0,0.018232,0.027347,0.017198,0.015011,0.027226,0.052932,0,0.002431,0.198542,0.033789,0.447826,0.181832,0.262906,0.061622,0.082376,0.078335
"ENSOMYG00000066640","",0.130168,0,0.37566,0,0.074184,0,0.700795,0.073195,0.05953,0.515532,0.243917,2.295159,0.888861,0.504451,0.029674,0.097379,0
"ENSOMYG00000066641","",0.121918,0,0,0,0.024195,0,0,0,0.088128,0.163588,0.028422,0.102643,0.126552,0.225373,0.088155,0.04109,0.077476
"ENSOMYG00000066642","",2.993749,2.751101,2.421744,1.672643,2.029329,1.71805,3.258948,2.937237,5.475393,16.036201,10.978331,8.886229,16.244097,13.667537,6.909149,74.739517,38.255379
"ENSOMYG00000066650","",41.425808,40.124733,50.133335,30.664516,30.952688,34.19355,46.032257,55.217205,42.869892,4.784946,4.4,15.250538,13.756989,16.253763,15.412903,8.184946,4.767742
"ENSOMYG00000066655","5_8S_rRNA",0.146753,0.357492,0.1,0,0.371338,0.172727,0.532468,0,0,35.785004,48.089794,37.814629,63.191887,67.055122,42.38517,69.752434,48.313007
"ENSOMYG00000066658","akap8l",36.286266,17.953363,41.197041,21.377316,22.23411,30.442163,24.516687,23.319349,24.539682,8.101449,9.293762,18.760382,17.18594,21.603579,9.388494,9.482308,9.071079
"ENSOMYG00000066660","",4.482841,6.114691,8.818995,5.090911,3.041842,6.908391,7.073654,5.25216,3.105561,3.786676,1.964076,5.74504,5.842264,7.956352,5.021071,4.215232,4.761593
"ENSOMYG00000066665","",0.01,0.147059,0.438825,0,0.03098,0.015098,0.094313,0,0,0.07647,0,0.159215,1.005294,0.058824,0.233921,0.191373,0
"ENSOMYG00000066669","pvalb6",39.330303,14.131818,199.774246,7.1,265.965149,76.028786,20.066668,3.321212,10.566667,0.648485,0,0,0,0,0,0.70303,0.760606
"ENSOMYG00000066672","",0,0.023541,0.046291,0.747776,0.037092,0,0.25272,0.312364,0.035114,0,0.428886,0.626459,2.012109,1.44098,0.471814,0.148368,0.05915
"ENSOMYG00000066674","",0.797965,1.618942,2.064351,0.918143,1.399279,0.672574,1.316311,1.202674,1.196874,0.146414,0.129283,0.201434,0.537025,0.179114,0.595271,0.066245,0.152743
"ENSOMYG00000066685","",0,0.06615,0.164346,0.063788,0.055309,0.133662,0.017273,0.087672,0.05412,0.168769,0.117442,1.904175,0.928455,1.619328,0.446886,0.173808,0.132004
"ENSOMYG00000066688","",0.488102,0.350541,0.111896,0.029498,0.202952,0,0.029498,0.073352,0.1117,0.284827,0.119371,0.724028,0.640022,0.681613,0.167158,0,0.597443
"ENSOMYG00000066690","",0.267162,0.043027,0.105093,0.029674,0.118695,0.005737,0.2364,0.156577,0.103199,0.012463,0.139466,0.059347,0.974482,0.983783,0.351135,0.443621,0.041147
